lat,long,name,firstname,live_year,Dates de vie et de mort,Ville ou pays d'origine,Liens familiaux,Titre,Lieux d'habitations,Œuvres parisiennes,Œuvres versaillaises,autres œuvres,notes,documents,Collaborations connues,Inventaire après décès
,,PROU,Jacques,,1655 - 6 mars 1706,,"Fils de Jacques Prou, mesnuisier connu des bâtiments du roi qui a travaillé à Versailles et au Louvre et pour des patrons privés et Marie Anguerrand, neveu de Perrine Prou et Mathieu Lespagnandelle. son frère Henri est menuisier, un autre, Louis, est peintre. Marié à Susanne Tuby, reliée à Jean-Baptiste Tuby, sculpteur des bâtiments du roi. Une fille : Marie-Jeanne. Un fils : Jacques. ",En 1674 : premier prix de sculpture. En 1676 : envoyé à Rome comme pensionnaire de l'académie pendant deux ans et demi. En 1680 : se présente à l'académie.  1682 : élu académicien. En 1686 : sculpteur ordinaire des bâtiments du roi. En 1689 : achète le poste de valet de chambre de monsieur qu'il garde jusqu'à la mort de monsieur.En 1702 : sculpteur ordinaire du roi et valet de chambre de son deffunte altesse royale monsieur. 1695 : élu assistant professeur à l'académie et professeur en 1704.,1676-1680: à Rome. En 1686 : habite dans l'hôtel des Gobelins FL56146 où il décède en 1706 FL56156,"1674 : création d'adam et Eve, bas relief, premier prix de l'académie. 1680-82 : l'union de la peinture et de la sculpture, bas relief, morceau de réception à l'académie. 1691 : anges enfants portant les instruments liturgiques, pour les Invalides. Salon de 1704 : Philippe d'Orléans et Christ à la colonne.","1681-82 : décoration pour l'escalier des princes et du Grand Salon. 1681-83 : sculptures dans le salon de la guerre. 1681-83 : travaux à la fontaine de la Frane triomphante. 1682-83 : deux vases, deux coques, deux masques pour le bassin du dragon. 1683-84 : les attributs de la terre, pour Marly. 1684 : Vase, pour le parterre de Latone. 1687-88 : chapiteaux ioniques pour le Grand Trianon. 1688 : 16 cassolettes pour le pavillon royal de Marly.  1699 : Bacchus et Ariane pour Marly.  1704-05 : Nymphe ou Amphitrite, marbre, pour les salles vertes.","1677-79 : faune jouant de la flute, copie d'après l'antique, marbre, lorsqu'il était à Rome. Entre 1677 et 79 : La victoire et une autre statue de Flore, Rome.","Jean Tuby, fils de Jean-Baptiste Tubby est le parrain de sa fille Marie-Jeanne La marraine est Marie-Jeanne Prou, fille de feu Jacques Prou, menuisier des bâtiments du roi. A Rome, il rencontre Théodon, Flamen et Hurtrelle. Charles Le Brun et Lespagnandelle sont témoins à son mariage. Son mariage contient un plan d'association avec son beau-père, Jean-Baptiste Tuby, pour des travaux de sculptures, mais ensuite annulé par décision commune. En 1684 : prends un apprenti, Charles Bonaventure Andrieu.  Expose au salon de 1704. son inventaire après décès montre qu'il vivait assez aisément.",FL56146 et FL56150 et FL56156 et Souchal et Lami,,"Oui,20 mai 1706, Min. Centr. Arch. Nat. Et. XXIV, 536"
,,RAINE,Nicolas,,,,,En 1698 : maitre sculpteur,"En 1698 : habite rue Charlot, paroisse St Nicolas des champs FL56086",,,,,FL56086,,
,,RAON,Jean,,1630-1707,Né à Paris,"Petit fils de Jean Raon, tailleur de pierre à Paris, fls de Jean Raon, maitre maçon au faubourg St Marcel et de Charlotte de la Carrière. Une sœur : Catherine, qui est mariée maçon François Perignon. Marié à Geneviève Le Cœur. Trois enfants : Catherine, Christophe, Jean-Melchior.","En 1659 : reçu à l'académie de St Luc. En 1665 : se présente à l'académie, agrée en 1666, envoyé à Rome en 1666 en tant que pensionnaire avec Clérion et Lespingola. A son retour à Paris, eployé comme sculpteur des Bâtiments du roi, toute sa carrière. En 1672 : académicien, 1675 : assistant professeur  En 1690 : professeur , position qu'il abandonne trois ans plus tard pour être conseiller professeur.  il assiste régulièrement aux réunions de l'académie jusqu'en 1706.","De 1667 à 1669 : à Rome, maison Saraca où se trouvait l'académie. En 1674 : il vends à Desjardins un terrain à bâtir rue des Neuve des Deux Portes. En 1661 : habite dans le quartier de ST Nicolas de Champs. En 1674 : habite près de la porte Montmartre, paroisse St Eustache. De 1694 à sa mort en 1707, il vécu aux galeries du Louvre.","1665-72 : ST Luc, morceau de réception pour l'académie. 1670 : captifs et trophées pour le modèle de la porte st antoine. 1672 : travaux pour le service funéraire du chancelier Séguier, église de l'oratoire St Honoré. 1690-99 : travaux pour le dôme des Invalides. 1699-1707 : L'hiver, pour les Tuileries, inachevé à sa mort.","De 1669 à 1707 : de nombreux travaux pour Versailles, dont : 1669-72 : Apollon, pierre de tonnerre, pour la galerie basse de Versailles. 1670-72 : les mois de Mars et de Juin, pour la façade du bâtiment central. 1672 : statue d'Iris, pour la balustrade de l'aile des Offices. 1675-80 : la nuit, grande commande de 74. 1679 : la diligence, statue pour la cour de marbre.  1682 : la Force, statue, pierre, pour l'aile sud.1684-86 : Flore Farnèse, copie d'antique. 1685-87 : sculptures pour le parterre d'eau dont Nymphe et Cupidon tenant un carquois et nymphe et cupidon tenant une guirlande fondus par les frères Keller. 1686-95 : Statue d'Arion, marbre (d'après un modèle de girardon). 1699 : Apollon ou la Victoire, écrasant la discorde, statue.  (SD), Faune jouant de la flute pour le théatre d'eau de Versailles","1676-82 : travaux au château de Clagny. 1699 : groupe d'enfants pour le château de Meudon. (SD), Satyre féminin, découvert à Rome.","Il était souvent chargé par le roi du transport des sculptures.  Ainsi, en 1671 il va à Dieppe surveiller les moulages de la colonne Trajanne. En 1678, il accompagne à Rouen d'autres sculptures provenant de Rome. En 1701, on demanda à Hyacinthe Rigaut de réaliser, pour son morceau de réception, un portrait de Raon et un de Coypel, celui de Raon ne fut jamais executé. A réalisé beaucoup de grandes sculptures figuratives à Versailles.",Souchal T3 et Lami,"En 1686 il signe un contrat de collaboration avec Buirette et Lespingola, partageant tous leurs travaux de sculptures, les coûts des matériaux et les paiements reçus, en trois, que les commandes soient privées ou royales, durant dix ans. Raon a travaillé jusqu'à un âge très avancé, ne serait-ce jusqu'à sa mort, avec l'aide de son fils, Jean Melchior. sur sa statue d'Arion à Versailles, réalisée en 1686-95 il signe ""IOANNES. RAON. PARISIENSIS.1695""","Oui, Min. Centr. Arch. Nat. Et. XCVI, 199."
,,RAON,Jean-Melchior,,c. 1669-1719,Né à Paris,"Fils de Jean Raon, l'assiste dans ses derniers travaux et lui succède aux Bâtiments du roi à Versailles et à Notre Dame. Avait lui même un fils nommé Jean-Melchior, sculpteur, envoyé à Rome. ",1691 : Petit prix de sculpture. 1700 : un autre petit prix. 1712 : part à Rome où il reste deux ans. En 1704 qualifié de bourgeois de Paris et sculpteurMC/ET/I/224,1712-1715 : à Rome.,1712 : deux trophées ecclesiastiques pour le chœur de Notre Dame.  1718-19 : sculptures pour l'hôtel du Maine (notamment avec Jacques Martin).,1702 : restauration d'antiques pour Marly. 1705 : travaux pour les bains d'Apollon dans le bosquet du marais. 1707-1709 : travaux à la chapelle de Versailles.,1717 : modèle d'une cheminée pour un palais à Bonn.,,MC/ET/I/224  et Lami,,
,,RAON,Jean,,1630-1707,Né à Paris.,"Petit-fils de Jean Raon, maitre lapidaire à Paris., fils de Jean Raon maitre maçon dans le faubourg St Marcel et de Charlotte de la Carrière. Sa sœur, Catherine, est marié au maçon François Perignon. Marié à Geneviève Le Coeur, qui décède en 1704, trois enfants dont Jean Melchior Raon, également sculpteur","En 1665 : se présente à l'académie royale, agrée en 1666. 1704 : qualifié de sculpteur ordinaire du roi",En 1704 il demeure au Louvre avec toute sa famille,,,,"Il vend en 1704 un quart (ou la totalité?) de la maison sise rue st etienne des grès, à l'image de Saint Christophe",MC/ET/I/224,,
,,RASTRELLI,Barthélémy,,,Mariée à Catherine Osmo,,Maitre sculpteur,"En 1708 il est dit habitant rue Notre Dame de Bonne nouvelle. En 1705 il avaut acheté une maison  pour travailler ""plus commodément de son art"" (voir notes)",Mausolée de M. de Pomponne en l'église St Médéric à Paris ( il travaille à perte),,,"A cause de l'achat de sa maison, du coût des travaux entrepris et des pertes qu'il a subit pour l'entreprise du mausolée de M. de Pomponne, il doit beaucoup d'argent à des créanciers qui lui accordent un délai de 8 ans en 1708, ce qui a conduit à une déclaration de leurs biens meubles et immeuble : la maison sise rue notrre dame de bonne nouvelle estimée 12 000 livres et 3 000 livres de biens meubles (mobilier, tableaux de pris, 1 200 livres, marbres, porphyres, esquisses, outils etc, créances pour travaux fait 820 livres). le 10 juillet 1710 Rastrelli fournit des blocs de marbres à Charles Malvé, sculpteur du roi.",MC/ET/XXXVI/322,Il fournit des marbres à Charles Malvé,voir notes
,,RAYOL,Joseph,,1655-1718,Né à Apt (Vaucluse),,Sculpteur,"1670-74 : habite en Italie. Après, il habite à Paris où il travaille sous les ordres de Girardon. En 1700 : se retire à Apt.",1690-91 : travaux pour les Invalides.,"1685-88 : Platon, terme, marbre. 1687 : des vases pour l'allée royale. 1687 : Inonou Leucothée, statue, marbre, d'après un modèle de Girardon. 1687-88 :32 statues en collaboration avec Cornu.","1688 : projet pour une statue équestre de Louis XIV pour Marseille. Avant 1691 : deux vases, pour Meudon.","Présenté au roi par Colbert de Villacerf, surintendant des Bâtiments, il a été employé au Louvre. Son tarvail n'est pas documenté sauf pour la période 1685-91 à Versailles et aux Invalides.",Souchal T3 et Lami,,
,,RECOURS,Claude,,,,,En 1686 : sculpteur,"En 1686 : habite place Maubert, paroisse St Etienne du Mont FL53657",,,,"Il est le parrain du fils de Jean Peullier, sculpteur.",FL53657,,
,,REGNAUDIN,Thomas,,1622-1706,"Né à Moulins, dans l'Allier. ","Fils de Pierre, maitre tailleur de pierre, et Marie Fontenel. Marié à Denise Monier, fille d'une famille d'avocats au parlement. Trois enfants : Marie -Elisabeth, mariée à un écuryer, Marguerite-Louise, mariée à un officier en Panneterie, et Marguerite Thérèse, mariée à un capitaine de cavalerie. un neveu : François Regnaudin, qui l'assiste dans son travail. ","En 1656 : se présente à l'académie. En 1657 : il est fait académicien. En 1658 : il est fait professeur. En 1694 : assistant recteur de l'académie. En 1697 : sculpteur ordinaire du roi, professeur dans la ville de Rome et dans l'académie royale de speinture et sculpture à Paris","En 1658 : habite rue Guillaume, paroisse ST Louis en l'Isle (Souchal T3).  En 1666 : habite rue Poultière, même paroisse  (Souchal T3). En 1669 : Envoyé à Rome pour y être professeur, en même temps que Girardon, vit casa Saraca, là où sont les pensionnaires.En 1672 : habite dans le Louvre (Souchal).  En 1687 : habite toujours dans le Louvre FL57150. En 1704 : habite rue Fremanteau au Louvre FL57151. Il avait une maison quai de la Tournelle et une autre rue du Four (expertises e 1690, 1681 et 1691 : archives nationales Zij; 349, 353, 410)","Vers 1648 : La vierge, St Jean Baptiste pour l'abbaye de Port Royal. 1654 : esclaves et trophées. 1656-57 : médaillon, St Jean-Baptiste, morceau de réception. 1657-60 : travaux à l'hôtel Amelot de Bisseuil.  1660 : Hercule et Minerve, pour l'entrée du roi à Paris, commissioné par le prévôt des marchands et echevins de Paris. 1660 : saint Louis Sainte Claire, pour le couvent Ave Maria, rue des Barrées. 1660-61 : ornements des façades pour l'hôtel carnavalet. 1663-64 : décoration sur la voûte de la galerie d'Apollon. 1665-66 : restauration des façades de la grande galerie au Louvre. 1666 : travaux pour le plafond de l'appartement haut du roi aux Tuileries. 1672 : enfant, pour le service funéraire du chancelier Séguier. Salon de 1673 : Vierge, bas relief, Héraclite et Démocrite, deux bustes. Salon de 1699 : Anthée et Anchise, 1699  l'enfant Jésus, St jean-Baptiste et l'agneau, groupe en marbre, Adam et Eve, groupe en marbre. 1703 : Christ admnistrant la communion à St Denis, pour l'église St Denis de la chartre, près du pont Notre Dame. 1704 : travaux à l'hopital Sainte-Catherine (SD) Sainte Anne apprenant à la vierge à lire, pour une maison au coin de la rue de l'abre sec et de la rue de Bailleul.  (SD) Hercule vainqueur de l'Hydre, pour l'académie.","1666-75 : trois nymphes pour le groupe d'Apollon servit par les nymphes. 1671 : travaux pour les grands appartements du roi. 1672-79 : bassin de cérès.1673 : animaux pour le labyrinthe. 1674 : travaux pour l'escalier des ambassadeurs. 1675-87 : Saturne enlevant Cybèle.  1676 : le mois de mai pour l'appartement des bains. 1676-87 : Bacchus, statue.  1679-80 : la paix, la gloire et l'amérique, trois statues. 1681-82 : travaux sur l'aile sud. 1682-83 : cinq vases, deux masques et deux coquilles. 1684-85 : Cérèse, statue. 1685-86 : sculptures pour le parterre d'eau  et travaux pour la colonnades. 1687 -88 : deux chapiteaux ioniques pour le grand TRianon. 1699 : Anthée et Anchise.","avant 1648 : travaux au couvent des carmélites à Moulins. 1649-52 : sculptures  pour la tombe d'Henri II de Montmorency à Moulins. 1655-66 : travaux pour le château de saint Fargeau. 1664-66 : travaux à Fontainebleau. 1669 : sculpture dans l'église de l'abbaye de Conches (Eure). 1669 : travaux pour le chateau de St Germain en Laye. 1685 : Louis XIV à cheval, pour Besançon, modèle. (SD) Héraclite, destination inconnue. (SD) Démocrite, destination inconnue. (SD) Homme connu, bas relief, dans son inventaire après décès. (SD) La trinité, bas relief, dans l'inventaire après décès de sa femme.","Apprentissage dans l'atelier de François Anguier. Ses premières œuvres ont été principalement executées sous la direction de sculpteurs assez connus  (Buyster, Anguier, Guérin, Poissant) et en association avec les principaux sculpteurs de son temps (Anguier, Girardon Tuby). Délivre trois lectures à l'académie sur l'antique. Ses travaux sont d'importance, et principalement pour le roi, proche de Girardon. il travaille néanmoins aussi pour des commandiraires privés et des couvents.Plusieurs de ses oeuvres sont à l'académie. De 1688 à 1699 ses activités ne sont pas connues. Son logement au Louvre fut donné à Philippe Magnier.",FL57150 ET FL57151 et SOUCHAL T3 et Lami,,"Oui,  Min. Centr. Arch. Nat.  ET LXXXVI, 139.  Inventaire de sa femme  en 1736 : Min. Centr. Arch. Nat  Et. XVII, 696."
,,RENARD,Nicolas,,1654-1720,Né à Nancy.,"Fils de François Renard, patissier et Claude Claudot, provenant d'une famille de sculpteurs et de peintres. Marié à Marie-Elisabeth de Grave.  Une fille : Marie-Elisabeth. Un fils : Alexandre, devient peintre à Nancy.","1687-99 : employé dans les bâtimetns du roi, mais uniquement sur des travaux mineurs.En 1690 : se présente à l'académie, n'est pas agrée. 1691 : entre à l'académie de st luc. En 1701, à Brest ""maitre sculpteur entretenu en ce port"" ( position à laquelle succède François-Charles Caffieri). En 1715, qualifié de sculpteur ordinaire du roi. En 1718 il est qualifié de sculpteur de son Altesse Royale. A Nancy, le duc Leopold le fait ""sculpteur ordinaire de l'hôtel"" (Souchal T3), position qui implique égalemnt d'être professeur à à l'académie de peinture et sculpture de Nancy.","En 1688 : habite rue ST Martin, paroisse ST Nicolas des champs.  En 1689 : habite rue St Honoré, paroisse St Roch (Souchal T3). En 1701 il demeure à Brest, mais en 1704 est logé à Paris rue Neuve des Petits champsMC/ET/IX/601. En 1715 : retourne à Nancy où il est actif jusqu'à sa mort (Souchal T3). En 1718 il demeure à Lunéville aux frais du duc de Léopold MC/ET/XI/609. En 1719: il déménage  pour travailler au palais ducal où il meurt en 1720 (Souchal T3).","Vers 1669 : chapiteaux au Louvre. 1688-94 : monument pour Henri de Lorraine, compte d'Harcourt et Alphonse-Louis de Lorraine, chevalier d'Harcourt, église St Roch.1691-99 : travaux aux invalideS. 1695 : une cheminée pour une maison appartenant au couvent des Feuillants, rue ST Honoré. 1699 : travaux au choeur de NOtre Dame.",,"1701-15 : travaux à l'arsenal de Brest. 1715 : service funéraire du prince François de Lorraine, Lunéville. 1716 : service funéraire du prince Charles-François de Lorraine, Nancy. 1715-20 : travaux pour le château de Craon, près de Lunéville. 1715-20 : statues pour l'hôtel de Craon, à Nancy. 1717-19 : statues pour les bosquets du chateau de Lunéville. 1718 : modèle d'un pied pour une pendule, chateau de Lunéville. 1719 : Modèles pour une façade du palais de Nancy. (SD) dessins de catafalques, nancy.","Il s'est apparemment formé seul en travaillant sur les chapiteaux du Louvre. Son activité n'est pas connue avant 1687. Le parrain de sa fille Marie Elisabeth est Germain Boffrand. Lorsqu'il est au service du duc de Lorraine, il est payé annuellement 1500 livres.",MC/ET/XI/609  et Souchal T3 et Lami,,
,,RICHARDIÈRE,Guillaume de la,,?-1691,,,Sculpteur et peintre parisien. Reçu membre de l'académie de St Luc en 1678.,"EN 1691, habite rue des Gravilliers, paroisse ST Nicolas des Champs.",,,,,,,
,,RICHER,Jean,,,,,"En 1684 : maitre peintre et sculpteur. En 1678, admis à l'académie de St Luc, son nom figure encore sur les listes de la communauté quatre ans après.","En 1684 : habite sur le quai Pelletier, paroisse St Gervais FL58050",,,,,FL58050 et Lami,,
,,RIDOUX,Jean,,,,,Sculpteur,"En 1667 habite au marais, rue Culture Ste Catherine.",,,,"A pris en apprentissage en 1667, Jean Ridoux, sculpteur originaire de Picardie qui quittra Paris en 1674.",Lami,,
,,ROBERT,Jacques,,,,,Sculpteur du roi,"En 1695, habite à Paris, rue des Poulies, paroisse St Germain l'auxerrois",,,,Obtient un certificat en 1695 prouvant qu'il a travaillé pendant qautre ans comme élève de Pierre Legros. En 1706 : il donne quittance d'un semestre de 320 livres de rentes sur les aides et gabelles.,Lami,,
,,ROBERT,Jean,,1652-1715,Né à Paris,"Sans doute parent de Jacques Robert. Un fils, Jean-Baptiste Robert, sculpteur également",Sculpteur et mouleur,"Lors de son décès en 1715, il habitait au Louvre.","1684 : ouvrages à la cheminée de l'antichambre du nouvel appartement de madame, dans le palais royal; 1690 : roses et modillons église des Invalides, en collaboration avec Rousselet et Jacques Herpin. 1691 : sculpture aux arcs doubleaux dans le chœur de la même église. 1709 : ouvrages de sculpture en plâtre au vieil hôtel des Longueville dans la rue des Poulies. (SD) ouvrages de sculpture en plâtre pour le choeur de l'église Notre-Dame de Paris.","1684-85 : quatre chapiteaux en marbre pour la colonnade des sources. 1687-88 : trois chapiteaux en marbre pour Trianon. (SD) vase en marbre d'après un dessin de Mansard, allée de l'hiver, parc de Versailles. (SD) vase en marbre, Versialles. 1701 : quatre vases en plâtre pour Marly. 1688-89 : douze torchères pour Marly, en collaboration avec Legros et Grouard.  1701 : quatre vases pour Marly. 1705 : collaboration à la construction de deux petits baldaquins pour le bosquet des bains d'Apollon. 1708-09 : travaux à la chapelle de Versailles. 1711 : travaux de décoration à la corniche du grand escalier de Marly.",,,,,
,,ROBILLON,Etienne,,A 38 ans en 1699,,"Veuf de Louise Maillard, remarié à Marie Canet. Un cousin germain : Alexandre Robillon, également sculpteur. Oncle : Louis Frion, maitre sculpteur",En 1699  : maitre sculpteur,"En 1699 : habite rue du Bouilloir, paroisse St Eustache FL58564",,,,,FL58564,,
,,ROBILLON,Alexandre,,,,"Cousin germain de Etienne Robillon, sculpteur",1699 : maitre sculpteur,"En 1699 : habite rue du Bouilloir, paroisse St eustache, comme son cousin Etienne Robillon.",,,,,FL58564,,
,,ROUMIER,François,,?- vivait encore en 1701,Né à Corbigny-saint-Léonard dans le Nivernais. ,Epouse : Michelle Lion,En 1716 il est qualifié de sculpteur. En 1724 : maitre sculpteur des Bâtiment du roi,En 1716 demeure rue de la MortellerieMC/ET/VII/211. En 1724 demeure rue FroidmanteauMC/ET/III/861,Boiseries sculptées du chœur de l'église du noviciat des Jacobins. ,En collaboration avec Jules Desgoullons : les boiseries de la bibliothèque du roi. ,,,MC/ET/III/861 MC/ET/VII/211 et Lami,,
,,ROUSSEAU,Jacques,,?-1714,,"Marié en 1688 à Angers. Un fils de Charles Rousseau, sculpteur du roi.","En 1708 qualifié de sculpteur du roi, Qualifié de sculpteur en 1710, et de sculpteur des bâtiments du roi en 1712",En 1708 et 1710 il demeure au LouvreMC/ET/VII/882,"1692-99 : travaux de décoration à l'intérieur du dôme de l'église des Invalides . 1713 : deux têtes de chérubins, deux trophées d'église et deux chapiteaux en marbre pour le chœur de Notre Dame de Paris.","1699 : deux vases en marbre d'Egypte pour le parc de Versailles.  1700 : restauration des bustes du parc de Marly. 1701 : trois pieds sculptés en marbre pour une table dans le parc à Marly. 1705-07 : collaboration à la construction du grand baldaquin posé sur le groupe des bains d'apollon, Versailles. 1706 : modèle du bosquet de l'Encelade. 1708 : consoles et festons à l'extérieur de la chapelle du château de Versailles. 1711 : trois bénitiers pour Versailles. 1711 : enfants portant les attributs du culte catholique pour la chapelle de Versailes. (SD) un enfant nu à cheval sur un dauphin, versailles. (SD) cascade en rocaille, bosquet du dauphin, Versailles.",,"Collabore souvent avec son frère ""Rousseau"", appelé souvent ""Rousseau de Corbeil"" (voir fiche Lami)",MC/ET/XCII/351 et MC/ET/CXVIII/278,,
,,ROUSSELET,Jean,,1656 - 13 juin 1693,,"Fils de Gilles Rousselet, fameux graveur, académicien et ami de Lebrun, et Judith Legoux. IL a treize frères et sœurs, dont deux peintres Charles et Philippe. Ne se marie pas.","En 1693 : sculpteur ordinaire du roi en son académie royale de peintre et de sculpture. 1686 : envoyé à Rome. En 1684(?), il se présente à l'académie, il est reçut en 1686.","Il vit, comme son père, aux Gobelins. En 1693 : décède dans la maison royale des Gobelins FL59542","1684-86 : La poésie et la musique, morceau de réception, bas relief. 1690 : 90 roses et médaillons pour le dôme des InvalideS.  1691-92 : enfants tenants des instruments liturgiques, dôme des Invalides","1680-83 : deux vases illustrant le culte de Bacchus, pour le parterre nord. 1684 : collaboration avec Tuby sur le Laocoon. 1687-88 : chapiteaux pour le Grand Trianon.","1680 : Mercure, copie en marbre lorsqu'il était à Rome.",,FL59542 et Souchal T3 et Lami,1684 : collaboration avec Tuby sur le Laocoon.,"Oui, Min. Centr. Arch. Nat. ET. LXV, 133."
,,SALIGNON ou SOLIGNON,Claude,,,,"Fils de Louis Armand Salignon,sculpteur, et frère de Geneviève, qui époyse Michel François Lisqui (fils de Pierre Lisqui marbier)",Sculpteur,,,,,,MC/ET/VI/631,,
,,SALIGNON ou SOLIGNON,Armand ,,,,"Un fils, Claude, aussi sculpteur",1700 : sculpteur,En 1700 :  habite à la porte de Bussy FL60037,"Réalise le piédestal du groupe des enfants à la chêvre de Sarrazin, en association avec Rousseau.",,,,FL60037,,
,,SARRAZIN,Jacques,,,,"Marié à Marie Grégoire. Enfants : Nicole Anne, Marie Grégoire",1656 : noble bon sculpteur et peintre ordinaire du roi.,En 1656 : habite aux galeries du Louvre FL60228. En 1657 : habite rue des Tuileries FL60468,,,,,FL60228 et FL60468,,
,,SCELLIER,Antoine,,,,,Maitre sculpteur,,,,,,MC/ET/XXXVI/359,"en 1716, il est dit associé à Jacques Lefèvre, aussi sculpteur, ils sont tous deux débiteurs envers Mme Cauchy pour les loyers de leurs ateliers",
,,SELINCART,Jean-Brio,,,,"Marié à Geneviève-Suzanne Thibault. Peut-être parent d'Henriette Selincart, femme du graveur Israël Sylvestre",Sculpteur des bâtiments du roi,(fin du 17e) habite montagne ST Geneviève,,,,,Lami,,
,,SENELLE,Pierre,,Déjà mort en 1719,,"Fils de Jean Senelle, peintre originaire de Meaux. Se marie deux fois. Femme Jeanne-Françoise Tonlieu. Fils : sculpteur Pierre Antoine Jules Senelle",Sculpteur des Bâtiments du roi,"Déjà mort en 1719, sa veuve habite rue de Thorigny.",,,,,MC/ET/VIII/928 et Lami,,
,,SENELLE,Pierre-Antoine-Jules,,,,Fils de Pierre Senelle,"Maitre sculpteur, bourgeois de Paris, sculpteur en marbre. ",En 1718 et 1719 demeure rue de Thorigny,,,,,MC/ET/X/330  et Lami,,
,,SIBRAYQUE ou SIEBRECHT,Georges,,Avant 1652-entre 1682 et 92.,,"Marié à Magdeleine Meron. Quatre enfants dont François, dont la marraine esr Marie-Gabrielle Dension, femme de Gaspard Marsy. ",En 1676 : sculpteur du roi.,En 1676 : habite dans l'enclos du Louvre FL60873. En 1679 : habite du Froidmanteau FL60975,1677 : trois bustes pour le palais royal.,"1672-82 : des travaux pour Versailles dont : 1675-82, l'Afrique, statue, marbre.",,"Honoré Vuiet, entrepreneur des Bâtiments du roi, est le parrain de sa fille Marie Magdeleine. Marie Gabrielle Denison, femme de Gaspard Marsy est la marraine de son fils François. Son activité de sculpteur n'est connu que par ses travaux pour le roi entre 1672 et 82.",FL60873 FL60975 FL60976 et Souchal T3 et Lami,,
,,SLODTZ,Sébastien ,,1655-1726,Né à Antwerp.,"Fils de Sebastien Slodtz, viavnt maitre charpentier à Anvers, et Jacquelin de Lanois.Marié à Madeleine de Cussy, fille de Dominique de Cussy, fondeur et ébéniste ordinaire du roi, et de Jeanne Goujon.. Une fille : Marie Françoise, marié à un peintre falamnd, Van Falens. Trois de ses fils sont devenus sculpteurs : Sébastien-Antoine, Paul-Ambroise et René-Michel (Michel-Ange). Ses fils Jean-Baptiste et Dominique-François sont devenurs peintres. ",Sculpteur des Bâtiments du roi. Membre et recteur de l'académie de St Luc. N'a jamais été un membre de l'académie royale. ,"En 1693 : il habite rue Montmartre. Ensuite, jusqu'en 1697: habite rue Fremanteau FL60632. En 1698 : rue du cocq. En 1699 : il est logé au Louvre où il reste jusqu'à sa mort.","1680-84 : la tombe d'Henriette Selincart, église de St Germain l'auxerrois. 1686-87 : anges pour le grand autel de l'église de la sorbonne. 1689-91 : trois anges pour l'autel de l'église Ste Opportune. 1691 : travaux pour le service funéraire de la dauphine Adélaïde-Henriette de Savoy, église de St Denis. 1691-93 : St Louis donnant des ordres aux missionaire, Dôme des Invalides.1691-99 : sculpture sur la voûte, dôme des Invalides.1695 : travaux au Val de Grâce. Salon de 1699 : Piédestal pour la statue équestre de Louis XIV. 1698-99 : anges enfants portant des instruments liturgiques, dôme des InvalideS. 1699 : Patriarche, pour les Invalides. 1701 : travaux de sculpture pour le service funéraire de monsieur, frère du roi. 1701 : crucifixion, pour l'académie des inscriptions et belles lettres.1702-05 : St Ambroise, pour les Invalides.  1704-05 : grand autel pour l'église de St Germain des près, Invalides. 1708-12 : grand autel pour l'église St Jacques de la Boucherie. 1709 : travaux de sculpture pour le service funéraire d'Henri-Jules, prince de Condé, Notre Dame. 1711 : travaux de sculpture pour le service funéraire du grand Dauphin, église de St Denis.  1712 : travaux de sculpture pour le service funéraire du dauphin et de la dauphine. 1714 : travaux de sculpture pour le service funéraire de Marie-Louise de Savoie, reine d'Esapgne, église Notre-Dame. 1714 : travaux de sculpture pour le service funéraire du duc de Berry, église de St Denis.  1716 ; travaux de sculpture pour le service mémoriel pour Louis XIV, église de St Denis. 1719 : travaux de sculpture pour le service funéraire de la duchesse du Berry, St Denis.  1719 : travaux pour la comédie sur les fables d'Esope, à destination des Tuileries. 1724 : travaux de sculpture pour le service funéraire du Régent, le duc d'Orléans,basilique de St Denis. 1724 : travaux de sculpture pour le service funéraire de Louis I, roi d'Espagne, église Notre Dame.  1725 : BUste d'Everard Titon du Tillet, marbre, pour sa maison rue de Montreuil, faubourg ST Antoine.","1687-1714 : de nombreux travaux à Versailles, dont : 1687-1704 : statue d'Hannibal, marbre, pour l'allée royale.  1688-1714 : Aristée et Prothée, groupe en marbre. 1699 : Vetumne et Pomone, pour les jardin de Marly.  1706-09 : Vetumne, statue en marbre, Marly.  1707-1709 : travaux pour la chapelle de Versailles.","1707 : tête d'un rêne, pour le château de Chantilly. 1722 : Charles-Rivière Dufresny, buste en plâtre, Cognac (?).","François Girardon est le parrain de sa fille Marie Françoise, la marraine est Marie Le Bé, épouse de René Antoine Houasse, peintre du roi et recetur de l'académie. A eu beaucoup d'apprentis :en 1702,  le fils du sculpteur Charles Villemet; En 1706 ; PIerre Lestache.",MC/ET/VII/214 FL60632 et FL61180 et Souchal T3 et Lami,,"Oui, Min.Centr. Arch. Nat. ET. LIII, 237. Dans son inventaire après décès sont mentionnés des sculptures de sa main : (SD), Prométhée, bas relief en marbre, (SD) Mars, statuette en plâtre. (SD) Méléagre, plâtre. (SD), crucifix, plâtre. (SD) indications de travaux pour le duc de Bavière."
